ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements
USA,United States,2020,2020-04-22,USA: Tornadoes - Texas (Polk County) - 22/04/2020,Weather related,Storm,450
USA,United States,2020,2020-04-22,USA: Tornadoes - Oklahoma (Marshall County) - 22/04/2020,Weather related,Storm,31
USA,United States,2020,2020-04-12,USA: Tornadoes - South Carolina - 12/04/2020,Weather related,Storm,918
USA,United States,2020,2020-04-12,USA: Tornado - Georgia (Dade County) - 12/04/2020,Weather related,Storm,13
USA,United States,2020,2020-04-12,USA: Tornado - Georgia (Catoosa County) - 12/04/2020,Weather related,Storm,43
USA,United States,2020,2020-04-12,USA: Tornado - Texas (Blanco and Gillespie counties) - 12/04/2020,Weather related,Storm,29
USA,United States,2020,2020-09-03,USA: Tornado - Maryland (Anne Arundel County) - 03/09/2020,Weather related,Storm,2
USA,United States,2020,2020-09-08,USA: Wildfire (Riverside) - Oregon (Clackamas County) - 08/09/2020,Weather related,Wildfire,122962
USA,United States,2020,2020-05-03,USA: Landslide - New York (Saratoga County) - 03/05/2020,Weather related,Wet mass movement,12
USA,United States,2020,2020-04-13,USA: Landslides/Flooding - North Carolina (Macon County) - 13/04/2020,Weather related,Wet mass movement,19
USA,United States,2020,2020-04-26,USA: Mudslide - West Virginia (Wood County) - 26/04/2020,Weather related,Wet mass movement,3
USA,United States,2020,2020-02-15,USA: Landslide - Tennessee (Hardin County) - 15/02/2020,Weather related,Wet mass movement,5
USA,United States,2020,2020-02-15,USA: Ice Jam Flooding - Nebraska (Dodge County) - 15/2/2020,Weather related,Flood,4
USA,United States,2020,2020-09-13,USA: Flash Floods - Tennessee (Maury County) - 13/09/2020,Weather related,Flood,15
USA,United States,2020,2020-06-28,USA: Flash Floods - Massachusetts ( Norfolk County) - 28/06/2020,Weather related,Flood,90
USA,United States,2020,2020-06-28,USA: Flash Floods - Wisconsin (St. Croix County) - 28/06/2020,Weather related,Flood,21
USA,United States,2020,2020-04-13,USA: Flash Flood - Tennessee (Unicoi County) - 13/04/2020,Weather related,Flood,4
USA,United States,2020,2020-01-14,USA: Flash Flooding - Mississippi (Hinds County) - 14/1/2020,Weather related,Flood,20
USA,United States,2020,2020-12-02,USA: Floods - Alaska (Haines Borough) - 02/12/2020,Weather related,Flood,182
USA,United States,2020,2020-10-28,"USA: Flood - Arkansas (Alma, Crawford County) - 28/10/2020",Weather related,Flood,25
USA,United States,2020,2020-11-12,USA: Flooding - North Carolina (Forsyth County) - 12/11/2020,Weather related,Flood,71
USA,United States,2020,2020-09-09,USA: Flood - Virginia (Wight County) - 09/09/2020,Weather related,Flood,10
USA,United States,2020,2020-07-23,USA: Flooding - Colorado (Yuma County) - 23/07/2020,Weather related,Flood,25
USA,United States,2020,2020-07-08,USA: Floods - South Carolina (Edgefield County) - 08/07/2020,Weather related,Flood,3
USA,United States,2020,2020-07-15,"USA: Flood - Illinois (Roanoke, Woodford County) - 15/07/2020",Weather related,Flood,14
USA,United States,2020,2020-07-19,"USA: Flooding - Missouri (Jefferson City, Cole County) - 19/07/2020",Weather related,Flood,9
USA,United States,2020,2020-06-17,USA: Flood - North Carolina (Nash county) - 17/06/2020,Weather related,Flood,44
USA,United States,2020,2020-06-17,USA: Flood - Virginia (Roanoke county) - 17/06/2020,Weather related,Flood,11
USA,United States,2020,2020-06-17,USA: Flood - Virginia (Botetourt county) - 17/06/2020,Weather related,Flood,24
USA,United States,2020,2020-05-18,"USA: Flood from Dam Failure - Michigan (Arenac, Gladwin, Iosco, Midland, Saginaw counties) - 19/05/2020",Weather related,Flood,12000
USA,United States,2020,2020-03-16,USA: Flood - Hawaii (Kauai) - 16/03/2020,Weather related,Flood,150
USA,United States,2020,2020-03-27,USA: Flood - Hawaii (Kauai) - 27/03/2020,Weather related,Flood,25
USA,United States,2020,2020-03-28,USA: Flood - Ohio (Cuyahoga County) - 28/03/2020,Weather related,Flood,10
USA,United States,2020,2020-03-02,USA: Flood - Georgia (Lee County) - 02/03/2020,Weather related,Flood,13
USA,United States,2020,2020-03-20,USA: Flooding - Ohio (Franklin Township) - 20/03/2020,Weather related,Flood,40
USA,United States,2020,2020-03-19,USA: Flooding - Ohio (Licking County) - 19/03/2020,Weather related,Flood,100
USA,United States,2020,2020-04-14,USA: Flooding - California (San Diego County) - 14/04/2020,Weather related,Flood,8
USA,United States,2020,2020-04-13,USA: Flooding - Virginia (Washington County) - 13/04/2020,Weather related,Flood,18
USA,United States,2020,2020-05-28,USA: Flood - Virginia (Galax) - 28/05/2020,Weather related,Flood,5
USA,United States,2020,2020-02-02,"USA: Flooding - Washington (Marietta, Whatcom County) - 2/2/2020",Weather related,Flood,16
USA,United States,2020,2020-02-01,USA: Flood - Washington (Skagit County) - 1/2/2020,Weather related,Flood,26
USA,United States,2020,2020-02-06,USA: Flooding - Virginia (Tazewell County) - 6/2/2020,Weather related,Flood,500
USA,United States,2020,2020-02-06,USA: Flooding - Kentucky (Harlan County) - 6/2/2020,Weather related,Flood,62
USA,United States,2020,2020-02-08,USA: Flooding - Oregon (Umatilla County) - 8/2/2020,Weather related,Flood,520
USA,United States,2020,2020-02-04,USA: Flooding - Tennessee - 4/2/2020,Weather related,Flood,14
USA,United States,2020,2020-02-06,USA: Flooding - Washington (King County) - 6/2/2020,Weather related,Flood,200
USA,United States,2020,2020-02-12,USA: Flood - Washington (Walla Walla County) - 12/2/2020,Weather related,Flood,81
USA,United States,2020,2020-02-10,USA: Flooding - Mississippi - 10/2/2020,Weather related,Flood,520
USA,United States,2020,2020-02-10,USA: Storm - Alabama (Etowah County) - 10/2/2020,Weather related,Flood,3
USA,United States,2020,2020-06-16,USA: Flood - North Carolina (Nash County) - 16/06/2020,Weather related,Flood,45
USA,United States,2020,2020-05-20,USA: Flood - Virginia (Roanoke County) - 20/05/2020,Weather related,Flood,190
USA,United States,2020,2020-05-18,USA: Flood - Illinois (Chicago) - 18/05/2020,Weather related,Flood,1167
USA,United States,2020,2020-02-06,"USA: Flood - Washington (Nisqually delta, Thurston County) - 6/2/2020",Weather related,Flood,700
USA,United States,2020,2020-02-09,USA: Flood - South Carolina (Lexington County) - 9/2/2020,Weather related,Flood,26
USA,United States,2020,2020-06-10,USA: Flood - Pennsylvania (Schuylkill County) - 10/06/2020,Weather related,Flood,20
USA,United States,2020,2020-05-18,USA: Flood - Illinois (Lyons) - 18/05/2020,Weather related,Flood,40
USA,United States,2020,2020-05-14,USA: Flood - Louisiana (Livingston Parish) - 14/05/2020,Weather related,Flood,40
USA,United States,2020,2020-06-03,USA: Flood - Florida (Martin County) - 03/06/2020,Weather related,Flood,31
USA,United States,2020,2020-12-30,USA: Tornado - Texas (Navarro County) - 30/12/2020,Weather related,Storm,22
USA,United States,2020,2020-12-24,USA: Tornado - Virginia (Suffolk) - 24/12/2020,Weather related,Storm,6
USA,United States,2020,2020-12-24,USA: Tornado - Florida (Bradford County) - 24/12/2020,Weather related,Storm,4
USA,United States,2020,2020-11-30,USA: Tornado - Pennsylvania (Montgomery County) - 30/11/2020,Weather related,Storm,3
USA,United States,2020,2020-11-24,USA: Tornado - Texas (Tarrant County) - 24/11/2020,Weather related,Storm,208
USA,United States,2020,2020-09-09,USA: Wildfire (Archie Creek) - Oregon (Douglas County) - 09/09/2020,Weather related,Wildfire,2500
USA,United States,2020,2020-09-08,USA: Wildfire (Echo Mountain & Kimberling Road Complex) - Oregon (Lincoln County) - 08/09/2020,Weather related,Wildfire,8756
USA,United States,2020,2020-09-08,USA: Wildfire (Sumner Grade) - Washington (Pierce County) - 08/09/2020,Weather related,Wildfire,9800
USA,United States,2020,2020-09-08,USA: Wildfire (Powerline) - Oregon (Washington County) - 08/09/2020,Weather related,Wildfire,1560
USA,United States,2020,2020-09-08,USA: Wildfire (Bordeaux Road) - Washington (Thurston County) - 08/09/2020,Weather related,Wildfire,475
USA,United States,2020,2020-09-07,USA: Wildfire (Babb) - Washington (Spokane and Whitman) - 07/09/2020,Weather related,Wildfire,585
USA,United States,2020,2020-09-07,USA: Wildfire (Two Four Two) - Oregon (Klamath County) - 07/09/2020,Weather related,Wildfire,1932
USA,United States,2020,2020-07-21,USA: Wildfire (Rock Farm) - Nevada (Washoe County) - 21/07/2020,Weather related,Wildfire,650
USA,United States,2020,2020-08-02,USA: Wildfire (North) - Nevada (Washoe County) - 02/08/2020,Weather related,Wildfire,250
USA,United States,2020,2020-07-31,"USA: Wildfire (Apple) - California (Riverside and San Bernardino Counties, and Morongo Band of Mission Tribe) - 31/07/2020",Weather related,Wildfire,10487
USA,United States,2020,2020-08-02,USA: Wildfire (Falling Star) - Montana (Stillwater and Yellowstone Counties) - 02/08/2020,Weather related,Wildfire,300
USA,United States,2020,2020-07-24,USA: Wildfire (Colockum) - Washington (Chelan County) - 24/07/2020,Weather related,Wildfire,156
USA,United States,2020,2020-08-18,USA: Wildfire (Carmel) - California (Monterey County) - 18/08/2020,Weather related,Wildfire,43761
USA,United States,2020,2020-08-17,USA: Wildfire (Jones) - California (Nevada County) - 17/08/2020,Weather related,Wildfire,6000
USA,United States,2020,2020-08-12,USA: Wildfire (Mosier Creek) - Oregon (Wasco County) - 12/08/2020,Weather related,Wildfire,1414
USA,United States,2020,2020-08-16,USA: Wildfire (North Brownstone) - Washington (Yakima County) - 16/08/2020,Weather related,Wildfire,3
USA,United States,2020,2020-08-14,USA: Wildfire (Loyalton) - Nevada (Washoe County) - 14/08/2020,Weather related,Wildfire,1050
USA,United States,2020,2020-08-16,USA: Wildfire (SCU Lightning Complex) - California (Santa Clara and Sanislaus Counties) - 16/08/2020,Weather related,Wildfire,17845
USA,United States,2020,2020-07-31,USA: Wildfire (Pine Gulch) - Colorado (Garfield and Mesa Counties) - 31/07/2020,Weather related,Wildfire,37
USA,United States,2020,2020-08-10,USA: Wildfire (Grizzly Creek) - Colorado (Garfield and Eagle Counties) - 10/08/2020,Weather related,Wildfire,601
USA,United States,2020,2020-08-31,USA: Wildfire (Evans Canyon) - Washington (Yakima County) - 31/08/2020,Weather related,Wildfire,65
USA,United States,2020,2020-08-17,USA: Wildfire (White River) - Oregon (Wasco County) - 17/08/2020,Weather related,Wildfire,984
USA,United States,2020,2020-08-17,USA: Wildfire (Griffin) - Arizona (Gila) - 17/08/2020,Weather related,Wildfire,400
USA,United States,2020,2020-08-17,USA: Wildfire (Sheep) - California (Lassen) - 17/08/2020,Weather related,Wildfire,1000
USA,United States,2020,2020-06-28,USA: Wildfire - California (Imperial County) - 28/06/2020,Weather related,Wildfire,550
USA,United States,2020,2020-07-02,"USA: Wildfire - Hawaii (Waianae, Honolulu county) - 02/07/2020",Weather related,Wildfire,13
USA,United States,2020,2020-06-28,USA: Wildfire (Knolls) - Utah (Utah County) - 28/06/2020,Weather related,Wildfire,13000
USA,United States,2020,2020-06-25,USA: Wildfire (Canal) - Utah (Millard County) - 25/06/2020,Weather related,Wildfire,500
USA,United States,2020,2020-06-17,USA: Wildfire (Nelson) - California (Butte County) - 17/06/2020,Weather related,Wildfire,10
USA,United States,2020,2020-06-27,USA: Wildfire (Poeville Road) - Nevada (Washoe County) - 27/06/2020,Weather related,Wildfire,2600
USA,United States,2020,2020-06-29,USA: Wildfire (Chatridge 2) - Colorado (Douglas County) - 29/06/2020,Weather related,Wildfire,706
USA,United States,2020,2020-07-12,USA: Wildfire (Green Meadows) - Colorado (San Miguel County) - 12/07/2020,Weather related,Wildfire,36
USA,United States,2020,2020-07-30,"Haiti, Dominican Republic, The Bahamas, Cuba, Puerto Rico, USA: Hurricane Isaias - 30/07/2020",Weather related,Storm,4327
USA,United States,2020,2020-08-20,"Mexico, USA: Hurricane Marco - Caribbean - 20/08/2020",Weather related,Storm,49
USA,United States,2020,2020-07-25,USA: Hurricane Douglas - Hawaii - 25/07/2020,Weather related,Storm,420
USA,United States,2020,2020-08-21,"DOM, HTI, CUB, PRI, USA: Hurricane Laura - Caribbean - 21/08/2020",Weather related,Storm,585000
USA,United States,2020,2020-10-06,"Mexico, Cuba, USA: Hurricane Delta - 06/10/2020",Weather related,Storm,1216
USA,United States,2020,2020-09-11,USA: Hurricane Sally - 11/09/2020,Weather related,Storm,2214
USA,United States,2020,2020-10-31,12 COUNTRIES: Hurricane Eta - 31/10/2020,Weather related,Storm,94
USA,United States,2020,2020-07-13,USA: Wildfire (Vejo West) - Utah (Washington County) - 13/07/2020,Weather related,Wildfire,3000
USA,United States,2020,2020-07-05,USA: Wildfire (Stockton) - California (San Joaquin County) - 05/07/2020,Weather related,Wildfire,21
USA,United States,2020,2020-07-05,USA: Wildfire (Soledad) - California (Santa Clarita County) - 05/07/2020,Weather related,Wildfire,12
USA,United States,2020,2020-07-08,USA: Wildfire (Mammoth) - Utah (Juab County) - 08/07/2020,Weather related,Wildfire,3
USA,United States,2020,2020-07-11,USA: Wildfire (Power) - California (Madera County) - 11/07/2020,Weather related,Wildfire,3
USA,United States,2020,2020-07-06,USA: Wildfire (Crews) - California (Santa Clara County) - 06/07/2020,Weather related,Wildfire,70
USA,United States,2020,2020-07-13,USA: Wildfire (Elephant Butte) - Colorado (Jefferson County) - 13/07/2020,Weather related,Wildfire,2600
USA,United States,2020,2020-07-11,USA: Wildfire (Road 11) - Washington (Douglas County) - 11/07/2020,Weather related,Wildfire,330
USA,United States,2020,2020-07-13,USA: Wildfire (Mineral) - California (Fresno County) - 13/07/2020,Weather related,Wildfire,13
USA,United States,2020,2020-06-27,"USA: Wildfire (Traverse) - Utah (Traverse Mountain, Utah County) - 27/06/2020",Weather related,Wildfire,109
USA,United States,2020,2020-05-04,USA: Wildfire (Five Mile Swamp) - Florida (Santa Rosa County) - 04/05/2020,Weather related,Wildfire,2860
USA,United States,2020,2020-05-06,USA: Wildfire (Mussett Bayou) - Florida (Walton County) - 06/05/2020,Weather related,Wildfire,500
USA,United States,2020,2020-07-06,USA: Wildfire - California (Solano County) - 06/07/2020,Weather related,Wildfire,78
USA,United States,2020,2020-07-05,USA: Wildfire (Park) - California (Santa Clara) - 05/07/2020,Weather related,Wildfire,26
USA,United States,2020,2020-07-04,USA: Wildfire - Idaho (North Bannock County) - 04/07/2020,Weather related,Wildfire,10
USA,United States,2020,2020-06-27,USA: Wildfire (Avondale) - Arizona (Maricopa County) - 27/06/2020,Weather related,Wildfire,390
USA,United States,2020,2020-07-06,USA: Wildfire (Numbers) - Nevada (Douglas County) - 06/07/2020,Weather related,Wildfire,4000
USA,United States,2020,2020-03-07,USA: Wildfire (412 Complex) - Oklahoma (Beaver County) - 7/3/2020,Weather related,Wildfire,26
USA,United States,2020,2020-06-14,USA: Wildfire (Bush) - Arizona (Gila and Maricopa counties) - 14/06/2020,Weather related,Wildfire,1926
USA,United States,2020,2020-05-30,USA: Wildfire (Ocotillo) - Arizona (Maricopa County) - 30/05/2020,Weather related,Wildfire,1000
USA,United States,2020,2020-09-07,USA: Wildfire (Pike Road) - Oregon (Tillamook County) - 07/09/2020,Weather related,Wildfire,838
USA,United States,2020,2020-09-05,USA: Wildfire (316) - Wyoming (Carbon County) - 05/09/2020,Weather related,Wildfire,1000
USA,United States,2020,2020-06-30,USA: Wildfire - Colorado (Arapahoe County) - 30/06/2020,Weather related,Wildfire,100
USA,United States,2020,2020-09-08,USA: Wildfire (South Obenchain) - Oregon (Jackson County) - 10/09/2020,Weather related,Wildfire,4805
USA,United States,2020,2020-09-08,USA: Wildfire (Chehalem Mountain Bald Peak) - Oregon (Washington and Yamhill) - 08/09/2020,Weather related,Wildfire,450
USA,United States,2020,2020-07-13,USA: Wildfire (Big Summit) - Utah (Iron County) - 13/07/2020,Weather related,Wildfire,52
USA,United States,2020,2020-06-07,USA: Wildfire (Hunter) - California (Mariposa County) - 07/06/2020,Weather related,Wildfire,16
USA,United States,2020,2020-06-12,USA: Wildfire (Hog) - California (Fresno county) - 12/06/2020,Weather related,Wildfire,5
USA,United States,2020,2020-06-05,USA: Wildfire (Big Horn) - Arizona (Pima County) - 05/06/2020,Weather related,Wildfire,480
USA,United States,2020,2020-06-06,USA: Wildfire (Quail) - California (Solano County) - 06/06/2020,Weather related,Wildfire,260
USA,United States,2020,2020-01-11,USA: Thunderstorm - South Carolina (Richland County) - 11/1/2020,Weather related,Storm,3
USA,United States,2020,2020-05-13,USA: Wildfire (36th Ave SE) - Florida (Collier County) - 13/05/2020,Weather related,Wildfire,31
USA,United States,2020,2020-05-17,USA: Wildfire (East Desert Fire ) - Arizona (Maricopa County) - 17/05/2020,Weather related,Wildfire,150
USA,United States,2020,2020-07-27,USA: Wildfire (Anglin) - Washington (Okanogan County) - 27/07/2020,Weather related,Wildfire,450
USA,United States,2020,2020-05-10,USA: Wildfire (Lumberton) - New Mexico (Rio Arriba County) - 10/05/2020,Weather related,Wildfire,5
USA,United States,2020,2020-05-12,USA: Wildfire (Saddle) - Utah (Wasatch County) - 12/05/2020,Weather related,Wildfire,23
USA,United States,2020,2020-06-13,USA: Wildfire (East Canyon) - Colorado (La Plata and Montezum counties) - 14/06/2020,Weather related,Wildfire,60
USA,United States,2020,2020-06-25,USA: Wildfire (Brush) - Nevada (White Pine County) - 25/06/2020,Weather related,Wildfire,30
USA,United States,2020,2020-06-03,USA: Wildfire - California (Solano County) - 03/06/2020,Weather related,Wildfire,21
USA,United States,2020,2020-06-23,USA: Wildfire (Aquila) - Arizona (Maricopa County) - 23/06/2020,Weather related,Wildfire,1000
USA,United States,2020,2020-06-13,USA: Wildfire (Lump Gulch Fire) - Montana (Jeffersen County) - 13/06/2020,Weather related,Wildfire,60
USA,United States,2020,2020-09-04,USA: Wildfire (Bridger Foothills) - Montana (Gallatin) - 04/09/2020,Weather related,Wildfire,83
USA,United States,2020,2020-11-08,"USA: Earthquake - Massachusetts (New Bedford, Bristol County) - 08/11/2020",Geophysical,Earthquake,22
USA,United States,2020,2020-08-09,USA: Earthquake - North Carolina (Alleghany County) - 09/08/2020,Geophysical,Earthquake,26
USA,United States,2020,2020-03-18,USA: Earthquake - Utah (Salt Lake County) - 18/03/2020,Geophysical,Earthquake,150
USA,United States,2020,2020-10-22,USA: Sinkhole - Florida (Alachua County) - 22/10/2020,Geophysical,Dry mass movement,16
USA,United States,2020,2020-06-01,USA: Land Subsidence - Pennsylvania (Fayette County) - 01/06/2020,Geophysical,Dry mass movement,23
USA,United States,2020,2020-11-24,"USA: Sink Hole - Florida (Fort Myers, Lee County) - 24/11/2020",Geophysical,Dry mass movement,3
USA,United States,2020,2020-04-27,USA: Sinkhole - South Dakota (Meade County) - 27/04/2020,Geophysical,Dry mass movement,33
USA,United States,2020,2020-06-03,USA: Storms (Derecho) - Pennsylvania (Montgomery County) - 03/06/2020,Weather related,Storm,265
USA,United States,2020,2020-06-23,USA: Lightning/Storm - Maryland (Montgomery County) - 23/06/2020,Weather related,Storm,3
USA,United States,2020,2020-05-15,USA: Storms - Massachesetts and New Hampshire - 15/05/2020,Weather related,Storm,141
USA,United States,2020,2020-01-14,USA: Risk of Dam collapse from heavy rain - Mississippi (Oktibbeha County) - 14/1/2020,Weather related,Storm,1
USA,United States,2020,2020-02-06,USA: Storm - Florida (Seminole County) - 7/2/2020,Weather related,Storm,7
USA,United States,2020,2020-01-10,USA: Storm - Texas (Harris County) - 10/1/2020,Weather related,Storm,3
USA,United States,2020,2020-01-11,USA: Storm - Kentucky (Jefferson County) - 11/1/2020,Weather related,Storm,2
USA,United States,2020,2020-05-30,USA: Storm - Oregon (Morrow County) - 30/05/2020,Weather related,Storm,18
USA,United States,2020,2020-02-06,USA: Storm - Alabama (Marengo County) - 6/2/2020,Weather related,Storm,4
USA,United States,2020,2020-02-06,USA: Storm - Mississippi (Holmes County) - 6/2/2020,Weather related,Storm,5
USA,United States,2020,2020-05-27,USA: Storm - Texas (Kerr County) - 27/05/2020,Weather related,Storm,5
USA,United States,2020,2020-04-12,USA: Storm/Lightning - Texas (Smith County) - 12/04/2020,Weather related,Storm,5
USA,United States,2020,2020-04-07,USA: Storm - North Carolina (Winston-Salem) - 07/04/2020,Weather related,Storm,2
USA,United States,2020,2020-04-12,USA: Storm - Alabama (Cullman County) - 12/04/2020,Weather related,Storm,5
USA,United States,2020,2020-04-12,USA: Severe Storm - Mississippi - 12/04/2020,Weather related,Storm,609
USA,United States,2020,2020-03-18,USA: Storm/Tornado - Texas (Young County) - 18/03/2020,Weather related,Storm,31
USA,United States,2020,2020-04-28,USA: Storm (triggering gas leak) - Arkansas (Cross County) - 28/04/2020,Weather related,Storm,520
USA,United States,2020,2020-04-12,USA: Storm - Tennessee (Bradley County) - 12/04/2020,Weather related,Storm,78
